roi,epoch,training_run,rho,p_value
FFC,29,4,0.14723527340871134,0.0
FFC,30,4,0.149580714688118,0.0
FFC,31,4,0.1489111451490157,0.0
FFC,32,4,0.1539076803300813,0.0
FFC,33,4,0.14885446223471666,0.0
FFC,34,4,0.15101835391369775,0.0
FFC,35,4,0.1544346279825561,0.0
FFC,36,4,0.14635804428361102,0.0
FFC,37,4,0.1498870583857678,0.0
FFC,38,4,0.1522471354002432,0.0
FFC,39,4,0.15060060600899078,0.0
FFC,40,4,0.15080242528356805,0.0
FFC,41,4,0.1524158198115546,0.0
FFC,42,4,0.15154846723093252,0.0
FFC,43,4,0.15616214165306105,0.0
FFC,44,4,0.1500835034664705,0.0
FFC,45,4,0.15212268845378668,0.0
FFC,46,4,0.1483380636785051,0.0
FFC,47,4,0.15230554404623817,0.0
FFC,48,4,0.15016887729372183,0.0
FFC,49,4,0.14809870078628465,0.0
FFC,50,4,0.1525210766601573,0.0
FFC,51,4,0.14845400310762885,0.0
FFC,52,4,0.15389659325880534,0.0
FFC,53,4,0.15009247931510666,0.0
FFC,54,4,0.15356980488216668,0.0
FFC,55,4,0.14987587044431516,0.0
FFC,56,4,0.14887815672839166,0.0
FFC,57,4,0.15109558407079973,0.0
FFC,58,4,0.15296164475138896,0.0
FFC,59,4,0.15315854292041878,0.0
FFC,60,4,0.15278579471513165,0.0
FFC,61,4,0.15058076265706083,0.0
FFC,62,4,0.15241357080521448,0.0
FFC,63,4,0.15127037455792028,0.0
FFC,64,4,0.15043404656295226,0.0
FFC,65,4,0.1491297156568661,0.0
FFC,66,4,0.15262432225391073,0.0
FFC,67,4,0.1539164237551347,0.0
FFC,68,4,0.15311179404022174,0.0
FFC,69,4,0.15083994463754902,0.0
FFC,70,4,0.14934995920273175,0.0
FFC,71,4,0.1525241597647105,0.0
FFC,72,4,0.15118270786284793,0.0
FFC,73,4,0.14941962909878256,0.0
FFC,74,4,0.14902532116625056,0.0
FFC,75,4,0.15244111406319047,0.0
