roi,epoch,experiment,rho,p_value
LO3,68,random_target_e8_l20,0.1008236176914618,0.0
V1,69,random_target_e8_l20,0.009577769687032237,1.2944533626855429e-11
PIT,69,random_target_e8_l20,0.09029011757608528,0.0
V2,69,random_target_e8_l20,0.007063305031050065,5.97378306614261e-07
LO2,69,random_target_e8_l20,0.13922260429363414,0.0
LO1,69,random_target_e8_l20,0.06931267847380455,0.0
V3,69,random_target_e8_l20,0.002955630443357896,0.036716687211366054
FFC,69,random_target_e8_l20,0.12999680984902717,0.0
LO3,69,random_target_e8_l20,0.10072015123978786,0.0
V1,70,random_target_e8_l20,0.008502718475215394,1.861921670570411e-09
PIT,70,random_target_e8_l20,0.08980886364760463,0.0
V2,70,random_target_e8_l20,0.006122107730761102,1.5125787020886245e-05
LO2,70,random_target_e8_l20,0.13827000712271414,0.0
LO1,70,random_target_e8_l20,0.06872617105096353,0.0
V3,70,random_target_e8_l20,0.0024704455976345074,0.08081208542328383
FFC,70,random_target_e8_l20,0.12937012939658474,0.0
LO3,70,random_target_e8_l20,0.09995706588050157,0.0
V1,71,random_target_e8_l20,0.008503540977662677,1.8552574127222414e-09
PIT,71,random_target_e8_l20,0.09247924261995219,0.0
V2,71,random_target_e8_l20,0.006273569367941975,9.254469028443891e-06
LO2,71,random_target_e8_l20,0.14185736046945158,0.0
LO1,71,random_target_e8_l20,0.06961718641316185,0.0
V3,71,random_target_e8_l20,0.0022049589889525886,0.11914800848503104
FFC,71,random_target_e8_l20,0.13213101946461575,0.0
LO3,71,random_target_e8_l20,0.10145473058978186,0.0
V1,72,random_target_e8_l20,0.00963812947763436,9.630504957354375e-12
PIT,72,random_target_e8_l20,0.09026787739082749,0.0
V2,72,random_target_e8_l20,0.006766274159126292,1.7344893573737695e-06
LO2,72,random_target_e8_l20,0.13961678538833133,0.0
LO1,72,random_target_e8_l20,0.06898768683365022,0.0
V3,72,random_target_e8_l20,0.00287174373686542,0.0423958917405444
FFC,72,random_target_e8_l20,0.12973361649453433,0.0
LO3,72,random_target_e8_l20,0.1005300945981966,0.0
V1,73,random_target_e8_l20,0.006512772530755871,4.165288033946097e-06
PIT,73,random_target_e8_l20,0.08953963359502022,0.0
V2,73,random_target_e8_l20,0.004033038090064116,0.004366883834834413
LO2,73,random_target_e8_l20,0.13873334578506047,0.0
LO1,73,random_target_e8_l20,0.06834308455729168,0.0
V3,73,random_target_e8_l20,0.0007183788415706205,0.6116530194684942
FFC,73,random_target_e8_l20,0.12840700806096364,0.0
LO3,73,random_target_e8_l20,0.10046526316388875,0.0
V1,74,random_target_e8_l20,0.009118420812574718,1.1591305085214211e-10
PIT,74,random_target_e8_l20,0.0896208992827816,0.0
V2,74,random_target_e8_l20,0.006490153274358893,4.497187577771628e-06
LO2,74,random_target_e8_l20,0.13859855016185904,0.0
LO1,74,random_target_e8_l20,0.0681585367766774,0.0
V3,74,random_target_e8_l20,0.002217842657080663,0.11700597901823556
FFC,74,random_target_e8_l20,0.1291605611947851,0.0
LO3,74,random_target_e8_l20,0.09983702754035924,0.0
V1,75,random_target_e8_l20,0.008361183330295617,3.43395509932268e-09
PIT,75,random_target_e8_l20,0.09159471284792806,0.0
V2,75,random_target_e8_l20,0.005930379655711715,2.773107386509762e-05
LO2,75,random_target_e8_l20,0.14091726625470108,0.0
LO1,75,random_target_e8_l20,0.06853352227722938,0.0
V3,75,random_target_e8_l20,0.0016227398538496756,0.251433546375623
FFC,75,random_target_e8_l20,0.1306993144480126,0.0
LO3,75,random_target_e8_l20,0.10045142550231066,0.0
V1,76,random_target_e8_l20,0.007799546906489267,3.5392442611182075e-08
PIT,76,random_target_e8_l20,0.09155717516193775,0.0
V2,76,random_target_e8_l20,0.0052903859718197895,0.00018474366039761402
LO2,76,random_target_e8_l20,0.14137506265415462,0.0
LO1,76,random_target_e8_l20,0.06889999746916817,0.0
V3,76,random_target_e8_l20,0.0012587249583864708,0.37367751448239783
FFC,76,random_target_e8_l20,0.13077000227522248,0.0
LO3,76,random_target_e8_l20,0.10105331413964465,0.0
V1,77,random_target_e8_l20,0.007029660053358335,6.754824399821464e-07
PIT,77,random_target_e8_l20,0.09120590382715937,0.0
V2,77,random_target_e8_l20,0.004732424608172683,0.0008238162295974896
LO2,77,random_target_e8_l20,0.1408071403275409,0.0
LO1,77,random_target_e8_l20,0.06857856456158895,0.0
V3,77,random_target_e8_l20,0.0008860770594265751,0.5311599614048506
FFC,77,random_target_e8_l20,0.13062106714991406,0.0
LO3,77,random_target_e8_l20,0.10092813429612545,0.0
V1,78,random_target_e8_l20,0.007609173907955995,7.537139577618874e-08
PIT,78,random_target_e8_l20,0.0912943132149179,0.0
V2,78,random_target_e8_l20,0.0051692297290168365,0.00025880612996511987
LO2,78,random_target_e8_l20,0.14118529528845533,0.0
LO1,78,random_target_e8_l20,0.06844765501795277,0.0
V3,78,random_target_e8_l20,0.0010433601188849471,0.46088132721046415
FFC,78,random_target_e8_l20,0.13038247975244296,0.0
LO3,78,random_target_e8_l20,0.10063430172079678,0.0
V1,79,random_target_e8_l20,0.007712236229960146,5.016783070882416e-08
PIT,79,random_target_e8_l20,0.09127426939916418,0.0
V2,79,random_target_e8_l20,0.004965239555978603,0.00044943736935029694
LO2,79,random_target_e8_l20,0.1414508347776834,0.0
LO1,79,random_target_e8_l20,0.0678921735552295,0.0
V3,79,random_target_e8_l20,0.0007131883915942862,0.6142283935894921
FFC,79,random_target_e8_l20,0.1305218163954872,0.0
LO3,79,random_target_e8_l20,0.10075653836306717,0.0
V1,80,random_target_e8_l20,0.007157133433286764,4.22836205530239e-07
PIT,80,random_target_e8_l20,0.09031628500629245,0.0
V2,80,random_target_e8_l20,0.005027918594045596,0.00038012556504336766
LO2,80,random_target_e8_l20,0.1387907360492448,0.0
LO1,80,random_target_e8_l20,0.0678470131375632,0.0
V3,80,random_target_e8_l20,0.0009690398981219516,0.4934256825470451
FFC,80,random_target_e8_l20,0.12916660983505457,0.0
LO3,80,random_target_e8_l20,0.09947241317951254,0.0
V1,81,random_target_e8_l20,0.007436537322719242,1.4733785434601269e-07
PIT,81,random_target_e8_l20,0.0896573239306906,0.0
V2,81,random_target_e8_l20,0.004592995357960724,0.0011698832962806361
LO2,81,random_target_e8_l20,0.13919425433208946,0.0
LO1,81,random_target_e8_l20,0.06674158669061389,0.0
V3,81,random_target_e8_l20,0.00044562577913855663,0.752802164155342
FFC,81,random_target_e8_l20,0.12853552156768472,0.0
LO3,81,random_target_e8_l20,0.09932636614904586,0.0
V1,82,random_target_e8_l20,0.0075337640721756015,1.011901035150073e-07
PIT,82,random_target_e8_l20,0.08998796819250528,0.0
V2,82,random_target_e8_l20,0.004731904949421542,0.000824907714809402
LO2,82,random_target_e8_l20,0.13975489208650535,0.0
LO1,82,random_target_e8_l20,0.0673988787845681,0.0
V3,82,random_target_e8_l20,0.0004581220275439258,0.7461058195103787
FFC,82,random_target_e8_l20,0.12935997687877096,0.0
LO3,82,random_target_e8_l20,0.10002777904767389,0.0
V1,83,random_target_e8_l20,0.007545176030441373,9.679540992245933e-08
PIT,83,random_target_e8_l20,0.09215470310573604,0.0
V2,83,random_target_e8_l20,0.005404236120378829,0.00013373374976081583
LO2,83,random_target_e8_l20,0.14176843769924077,0.0
LO1,83,random_target_e8_l20,0.06817625081637345,0.0
V3,83,random_target_e8_l20,0.0008496083471235082,0.5481983971347131
FFC,83,random_target_e8_l20,0.13183775404906875,0.0
LO3,83,random_target_e8_l20,0.10039891382965722,0.0
V1,84,random_target_e8_l20,0.007342236751367325,2.1119285755463637e-07
PIT,84,random_target_e8_l20,0.08952455518832123,0.0
V2,84,random_target_e8_l20,0.004742322888919202,0.000803280122856572
LO2,84,random_target_e8_l20,0.13909949201617647,0.0
LO1,84,random_target_e8_l20,0.06741621871597611,0.0
V3,84,random_target_e8_l20,0.00043332832654138434,0.7594101919491989
FFC,84,random_target_e8_l20,0.1287555918949945,0.0
LO3,84,random_target_e8_l20,0.09971127041253018,0.0
V1,85,random_target_e8_l20,0.00660393960300068,3.0504365245658866e-06
PIT,85,random_target_e8_l20,0.09156078175337032,0.0
V2,85,random_target_e8_l20,0.0038013796656840002,0.007217469589143353
LO2,85,random_target_e8_l20,0.14249161178395736,0.0
LO1,85,random_target_e8_l20,0.06730011230693926,0.0
V3,85,random_target_e8_l20,-0.0005167862616943653,0.7149326925340838
FFC,85,random_target_e8_l20,0.1307355162553223,0.0
LO3,85,random_target_e8_l20,0.10071517643305168,0.0
V1,86,random_target_e8_l20,0.0073723917512799235,1.8831331906596726e-07
PIT,86,random_target_e8_l20,0.09067922823397843,0.0
V2,86,random_target_e8_l20,0.004723463211809281,0.0008428276125385549
LO2,86,random_target_e8_l20,0.1404723467904318,0.0
LO1,86,random_target_e8_l20,0.06710997230530884,0.0
V3,86,random_target_e8_l20,0.00018892367922023764,0.8937805108581934
FFC,86,random_target_e8_l20,0.1299568020831308,0.0
LO3,86,random_target_e8_l20,0.09979272409351378,0.0
V1,87,random_target_e8_l20,0.0077821377938886525,3.7953322956329366e-08
PIT,87,random_target_e8_l20,0.09174454459749476,0.0
V2,87,random_target_e8_l20,0.005562038198208646,8.459027266975626e-05
LO2,87,random_target_e8_l20,0.14151385416730256,0.0
LO1,87,random_target_e8_l20,0.06839244219692557,0.0
V3,87,random_target_e8_l20,0.0007344099770840414,0.603729132299947
FFC,87,random_target_e8_l20,0.13152585501103692,0.0
LO3,87,random_target_e8_l20,0.1008546407853909,0.0
V1,88,random_target_e8_l20,0.008368346136068253,3.329992127562071e-09
PIT,88,random_target_e8_l20,0.08954167954989148,0.0
V2,88,random_target_e8_l20,0.005821434567002867,3.88285878829007e-05
LO2,88,random_target_e8_l20,0.1381249621637246,0.0
LO1,88,random_target_e8_l20,0.06723794581178848,0.0
V3,88,random_target_e8_l20,0.001243958864568184,0.37930912271164563
FFC,88,random_target_e8_l20,0.1288992822933705,0.0
LO3,88,random_target_e8_l20,0.09914582111887242,0.0
V1,89,random_target_e8_l20,0.007516977860092848,1.0800717009716244e-07
PIT,89,random_target_e8_l20,0.0911841996025222,0.0
V2,89,random_target_e8_l20,0.005345653541999009,0.00015804531290724964
LO2,89,random_target_e8_l20,0.14027600645913313,0.0
LO1,89,random_target_e8_l20,0.0675019510083449,0.0
V3,89,random_target_e8_l20,0.0006692317470871098,0.6362270859620238
FFC,89,random_target_e8_l20,0.13060569364233654,0.0
LO3,89,random_target_e8_l20,0.09978221444700458,0.0
V1,90,random_target_e8_l20,0.009469969095777936,2.1854594362494216e-11
PIT,90,random_target_e8_l20,0.09090166327390051,0.0
V2,90,random_target_e8_l20,0.0069207742997023,1.001592732790509e-06
LO2,90,random_target_e8_l20,0.14038301187694083,0.0
LO1,90,random_target_e8_l20,0.06803347872084771,0.0
V3,90,random_target_e8_l20,0.0019207928794215021,0.17461469277181815
FFC,90,random_target_e8_l20,0.13080757585899144,0.0
LO3,90,random_target_e8_l20,0.10006175676433539,0.0
V1,91,random_target_e8_l20,0.008202008449358918,6.7560717559331274e-09
PIT,91,random_target_e8_l20,0.0895086304906751,0.0
V2,91,random_target_e8_l20,0.005379543805415052,0.00014351681252700564
LO2,91,random_target_e8_l20,0.13890806952327672,0.0
LO1,91,random_target_e8_l20,0.06653033540547737,0.0
V3,91,random_target_e8_l20,0.000648476764706413,0.646728382715212
FFC,91,random_target_e8_l20,0.12858062577713686,0.0
LO3,91,random_target_e8_l20,0.09903741112066146,0.0
V1,92,random_target_e8_l20,0.00741516470953158,1.5992537768862772e-07
PIT,92,random_target_e8_l20,0.09219576331579334,0.0
V2,92,random_target_e8_l20,0.004972672674926978,0.0004406408085253705
LO2,92,random_target_e8_l20,0.14217357754726992,0.0
LO1,92,random_target_e8_l20,0.06862447519253169,0.0
V3,92,random_target_e8_l20,0.0006405933854033349,0.6507357570070559
FFC,92,random_target_e8_l20,0.13178794208315336,0.0
LO3,92,random_target_e8_l20,0.10130098708824375,0.0
V1,93,random_target_e8_l20,0.00836800255462302,3.3349082295188404e-09
PIT,93,random_target_e8_l20,0.0917119510966579,0.0
V2,93,random_target_e8_l20,0.006143152027145694,1.4137028704253017e-05
LO2,93,random_target_e8_l20,0.1406585318398071,0.0
LO1,93,random_target_e8_l20,0.06810778238913819,0.0
V3,93,random_target_e8_l20,0.0013728344477094653,0.33192035613588344
FFC,93,random_target_e8_l20,0.13152688059512893,0.0
LO3,93,random_target_e8_l20,0.10027774146896852,0.0
V1,94,random_target_e8_l20,0.007703999012531243,5.1836636711431296e-08
PIT,94,random_target_e8_l20,0.09026067374483181,0.0
V2,94,random_target_e8_l20,0.0052522132114938705,0.00020559996515848546
LO2,94,random_target_e8_l20,0.13941292562011842,0.0
LO1,94,random_target_e8_l20,0.06736194282875066,0.0
V3,94,random_target_e8_l20,0.0007404789169405807,0.6007414539577374
FFC,94,random_target_e8_l20,0.12926782939259968,0.0
LO3,94,random_target_e8_l20,0.09941540577969792,0.0
V1,95,random_target_e8_l20,0.006539127303772872,3.8081631906786897e-06
PIT,95,random_target_e8_l20,0.09088411308721361,0.0
V2,95,random_target_e8_l20,0.0042013976799236685,0.002984239907679988
LO2,95,random_target_e8_l20,0.14034501048478487,0.0
LO1,95,random_target_e8_l20,0.06721387880979922,0.0
V3,95,random_target_e8_l20,-0.00013674262774126958,0.9230098754360421
FFC,95,random_target_e8_l20,0.1298530432118672,0.0
LO3,95,random_target_e8_l20,0.09978837121045277,0.0
V1,96,random_target_e8_l20,0.008118329175083951,9.595119712362358e-09
PIT,96,random_target_e8_l20,0.09090370158117826,0.0
V2,96,random_target_e8_l20,0.005408937842604484,0.00013194362275090375
LO2,96,random_target_e8_l20,0.14044156162357443,0.0
LO1,96,random_target_e8_l20,0.0674473771236432,0.0
V3,96,random_target_e8_l20,0.0007236576010504333,0.6090387435804854
FFC,96,random_target_e8_l20,0.13036742622332173,0.0
LO3,96,random_target_e8_l20,0.09979334299491793,0.0
V1,97,random_target_e8_l20,0.0075472068322199265,9.60329689515307e-08
PIT,97,random_target_e8_l20,0.09128263469871838,0.0
V2,97,random_target_e8_l20,0.004816707735126287,0.0006634975658737967
LO2,97,random_target_e8_l20,0.14109764983340317,0.0
LO1,97,random_target_e8_l20,0.06649106859392519,0.0
V3,97,random_target_e8_l20,-0.00014115304643814818,0.9205347779814071
FFC,97,random_target_e8_l20,0.13050014132585855,0.0
LO3,97,random_target_e8_l20,0.09934840944477683,0.0
V1,98,random_target_e8_l20,0.007970648332856418,1.767359838681681e-08
PIT,98,random_target_e8_l20,0.0914003469704445,0.0
V2,98,random_target_e8_l20,0.0054601356902052745,0.00011385792561600621
LO2,98,random_target_e8_l20,0.1412744451606267,0.0
LO1,98,random_target_e8_l20,0.06777661066690935,0.0
V3,98,random_target_e8_l20,0.0006379953273176676,0.6520586554517036
FFC,98,random_target_e8_l20,0.13081153257151937,0.0
LO3,98,random_target_e8_l20,0.10028892687679551,0.0
V1,28,random_target_e8_l30,0.010593430084576033,7.039527491152749e-14
PIT,28,random_target_e8_l30,0.06972661103129388,0.0
V2,28,random_target_e8_l30,0.01674903467229128,2.476133284974701e-32
LO2,28,random_target_e8_l30,0.10338776271760061,0.0
LO1,28,random_target_e8_l30,0.033619234298647736,7.303703676101088e-125
V3,28,random_target_e8_l30,0.00020241424616239574,0.8862455220444021
FFC,28,random_target_e8_l30,0.08022586991463233,0.0
LO3,28,random_target_e8_l30,0.04442778361807905,1.266274394384929e-216
V1,29,random_target_e8_l30,0.010843399658689547,1.8049284283431497e-14
PIT,29,random_target_e8_l30,0.06984804092630535,0.0
V2,29,random_target_e8_l30,0.017112415096819624,1.120942428219136e-33
LO2,29,random_target_e8_l30,0.1034480162751484,0.0
LO1,29,random_target_e8_l30,0.033844177636824846,1.6322373469618048e-126
V3,29,random_target_e8_l30,0.0005304664427459757,0.7077289546947128
FFC,29,random_target_e8_l30,0.08012359145118107,0.0
LO3,29,random_target_e8_l30,0.044261862739353466,5.051280468551213e-215
V1,30,random_target_e8_l30,0.010917953494494563,1.1955955031641472e-14
PIT,30,random_target_e8_l30,0.06945153336105182,0.0
V2,30,random_target_e8_l30,0.017342344194961216,1.5287423085170563e-34
LO2,30,random_target_e8_l30,0.10275069075056983,0.0
LO1,30,random_target_e8_l30,0.03378112869815899,4.748764402782436e-126
V3,30,random_target_e8_l30,0.0007845199615723269,0.57926363309718
FFC,30,random_target_e8_l30,0.0796359649168122,0.0
LO3,30,random_target_e8_l30,0.04375981220454522,3.242227071147417e-210
V1,31,random_target_e8_l30,0.010637506077390012,5.549954833692544e-14
PIT,31,random_target_e8_l30,0.06902975921245902,0.0
V2,31,random_target_e8_l30,0.0172144110457144,4.646955225385985e-34
LO2,31,random_target_e8_l30,0.10212374139948795,0.0
LO1,31,random_target_e8_l30,0.03376209985894755,6.552241337803207e-126
V3,31,random_target_e8_l30,0.0007620768955906792,0.5901635992955734
FFC,31,random_target_e8_l30,0.07900463410113205,0.0
LO3,31,random_target_e8_l30,0.04348307806396955,1.3716893411571479e-207
V1,32,random_target_e8_l30,0.010508277371161012,1.1113498777488596e-13
PIT,32,random_target_e8_l30,0.06866328480249258,0.0
V2,32,random_target_e8_l30,0.017246588797083236,3.5160767720850075e-34
LO2,32,random_target_e8_l30,0.10153821845228557,0.0
LO1,32,random_target_e8_l30,0.033804769459582114,3.182562271100836e-126
V3,32,random_target_e8_l30,0.0008717212801589448,0.5378349060834261
FFC,32,random_target_e8_l30,0.0783488893823746,0.0
LO3,32,random_target_e8_l30,0.043222514775245975,3.9349499928120848e-205
V1,33,random_target_e8_l30,0.010217080106248236,5.15596762606522e-13
PIT,33,random_target_e8_l30,0.06860204669466702,0.0
V2,33,random_target_e8_l30,0.01716056492337906,7.4017450735666545e-34
LO2,33,random_target_e8_l30,0.10136462841106535,0.0
LO1,33,random_target_e8_l30,0.03379247899408811,3.9187713457535754e-126
V3,33,random_target_e8_l30,0.0008506234628556568,0.5477204988153095
FFC,33,random_target_e8_l30,0.07796855158660089,0.0
LO3,33,random_target_e8_l30,0.04300874099070503,3.9833312103942027e-203
V1,34,random_target_e8_l30,0.010136540679788546,7.82432177250046e-13
PIT,34,random_target_e8_l30,0.0686714624010551,0.0
V2,34,random_target_e8_l30,0.017203368124061553,5.1130518032484395e-34
LO2,34,random_target_e8_l30,0.10142795598871868,0.0
LO1,34,random_target_e8_l30,0.03410187812343295,2.0329163570051764e-128
V3,34,random_target_e8_l30,0.0009346087570905438,0.5089098187357144
FFC,34,random_target_e8_l30,0.0780341285133908,0.0
LO3,34,random_target_e8_l30,0.043201243962290865,6.236148402527823e-205
V1,35,random_target_e8_l30,0.010247467188828692,4.401583867944954e-13
PIT,35,random_target_e8_l30,0.06852765542616186,0.0
V2,35,random_target_e8_l30,0.017332840390670602,1.6608259549296395e-34
LO2,35,random_target_e8_l30,0.1011475288590182,0.0
LO1,35,random_target_e8_l30,0.03428279048298086,9.170109820513754e-130
V3,35,random_target_e8_l30,0.0011825539209202774,0.4032832393867948
FFC,35,random_target_e8_l30,0.07782031186734316,0.0
LO3,35,random_target_e8_l30,0.04319631359702136,6.938332689743938e-205
V1,36,random_target_e8_l30,0.010242319765879698,4.521270404253102e-13
PIT,36,random_target_e8_l30,0.06856924268455213,0.0
V2,36,random_target_e8_l30,0.0174517874294209,5.867874345600704e-35
LO2,36,random_target_e8_l30,0.10113860908787742,0.0
LO1,36,random_target_e8_l30,0.03438303006280742,1.6355516527642614e-130
V3,36,random_target_e8_l30,0.0013714697058918757,0.33240124035863494
FFC,36,random_target_e8_l30,0.07763684983169268,0.0
LO3,36,random_target_e8_l30,0.04315217670907877,1.8023761403971512e-204
V1,37,random_target_e8_l30,0.010057984763718109,1.1716286192756447e-12
PIT,37,random_target_e8_l30,0.06846258474064362,0.0
V2,37,random_target_e8_l30,0.01741627553856528,8.011230138992984e-35
LO2,37,random_target_e8_l30,0.10088307404880552,0.0
LO1,37,random_target_e8_l30,0.0343546388473525,2.666526004913147e-130
V3,37,random_target_e8_l30,0.0013369318480032837,0.3447207363553674
FFC,37,random_target_e8_l30,0.07748789834503121,0.0
LO3,37,random_target_e8_l30,0.04298137166544415,7.182333573129356e-203
V1,38,random_target_e8_l30,0.009131113387015076,1.092516895697922e-10
PIT,38,random_target_e8_l30,0.06689264340414756,0.0
V2,38,random_target_e8_l30,0.014349630321334439,3.5913313173012596e-24
LO2,38,random_target_e8_l30,0.1019409501585042,0.0
LO1,38,random_target_e8_l30,0.03617448091874508,2.9148751388464517e-144
V3,38,random_target_e8_l30,-5.6879098745647085e-05,0.9679341710946584
FFC,38,random_target_e8_l30,0.08186963239207982,0.0
LO3,38,random_target_e8_l30,0.04911941594461006,2.2409797284260807e-264
V1,39,random_target_e8_l30,0.006834764743573476,1.361661515593692e-06
PIT,39,random_target_e8_l30,0.0624828306750147,0.0
V2,39,random_target_e8_l30,0.009058890125972226,1.5283873808602293e-10
LO2,39,random_target_e8_l30,0.09767806787643561,0.0
LO1,39,random_target_e8_l30,0.035799872141441674,2.4967010206999926e-141
V3,39,random_target_e8_l30,-0.0012630037806704317,0.3720553431191358
FFC,39,random_target_e8_l30,0.08098881978358698,0.0
LO3,39,random_target_e8_l30,0.05389637457545918,0.0
V1,40,random_target_e8_l30,-0.013386588032263395,3.038086267848974e-21
PIT,40,random_target_e8_l30,0.03569995721636273,1.4942679646467863e-140
V2,40,random_target_e8_l30,-0.015687697600216342,1.4348490002184317e-28
LO2,40,random_target_e8_l30,0.05936976712854995,0.0
LO1,40,random_target_e8_l30,0.024520325602935676,2.6800711839510634e-67
V3,40,random_target_e8_l30,-0.01358286853272909,7.982524384586617e-22
FFC,40,random_target_e8_l30,0.05441174276187716,0.0
LO3,40,random_target_e8_l30,0.04860958818807597,5.91754606039722e-259
V1,41,random_target_e8_l30,-0.012523303575504298,8.657623694257989e-19
PIT,41,random_target_e8_l30,0.03898339095889474,3.1743741877420985e-167
V2,41,random_target_e8_l30,-0.016355612240381484,6.561356735109205e-31
LO2,41,random_target_e8_l30,0.0634623483192481,0.0
LO1,41,random_target_e8_l30,0.0259449323543961,3.9896777398266325e-75
V3,41,random_target_e8_l30,-0.012874874558538097,9.057138092767394e-20
FFC,41,random_target_e8_l30,0.06400748167108569,0.0
LO3,41,random_target_e8_l30,0.05294074936993029,8.044694415988311e-307
V1,42,random_target_e8_l30,0.004041590739782083,0.004284594864795962
PIT,42,random_target_e8_l30,0.05286863508942774,5.445634763752135e-306
V2,42,random_target_e8_l30,0.0015970941951905257,0.2590036347199402
LO2,42,random_target_e8_l30,0.08426794673108416,0.0
LO1,42,random_target_e8_l30,0.03682041830156145,2.1677714378443626e-149
V3,42,random_target_e8_l30,-0.0010274073782028665,0.46776412769829934
FFC,42,random_target_e8_l30,0.078087347700595,0.0
LO3,42,random_target_e8_l30,0.05976743790316422,0.0
V1,43,random_target_e8_l30,0.002562179408566483,0.07016766936853558
PIT,43,random_target_e8_l30,0.06992287418394227,0.0
V2,43,random_target_e8_l30,-0.0005810227937198347,0.6813374889651209
LO2,43,random_target_e8_l30,0.11283817210963111,0.0
LO1,43,random_target_e8_l30,0.04732101898123067,1.6686810409540822e-245
V3,43,random_target_e8_l30,-0.0036920137092937115,0.009071582739734765
FFC,43,random_target_e8_l30,0.09947913337118054,0.0
LO3,43,random_target_e8_l30,0.07566356639034655,0.0
V1,44,random_target_e8_l30,0.004149742757064413,0.0033586719106227588
PIT,44,random_target_e8_l30,0.07622017817740835,0.0
V2,44,random_target_e8_l30,0.0003720533341704167,0.7925897240565059
LO2,44,random_target_e8_l30,0.12440379147305232,0.0
LO1,44,random_target_e8_l30,0.056425508012228454,0.0
V3,44,random_target_e8_l30,-0.0020030260902448374,0.15688009739392675
FFC,44,random_target_e8_l30,0.11104329399056755,0.0
LO3,44,random_target_e8_l30,0.08851659868942365,0.0
V1,45,random_target_e8_l30,0.006066000025917128,1.8094485280549926e-05
PIT,45,random_target_e8_l30,0.0813928242622276,0.0
V2,45,random_target_e8_l30,0.0021700019477226217,0.12511488056423076
LO2,45,random_target_e8_l30,0.1313336861493961,0.0
LO1,45,random_target_e8_l30,0.0604436030113102,0.0
V3,45,random_target_e8_l30,-0.0007083923253853147,0.6166123215705628
FFC,45,random_target_e8_l30,0.11864486339225475,0.0
LO3,45,random_target_e8_l30,0.09334354939690459,0.0
V1,46,random_target_e8_l30,0.005105125814849685,0.0003084735499254924
PIT,46,random_target_e8_l30,0.08010562709754858,0.0
V2,46,random_target_e8_l30,0.0009935979227542384,0.4825376928867834
LO2,46,random_target_e8_l30,0.1289620904584476,0.0
LO1,46,random_target_e8_l30,0.06119649950760015,0.0
V3,46,random_target_e8_l30,-0.0007463445514096134,0.5978602264482038
FFC,46,random_target_e8_l30,0.11742336267449925,0.0
LO3,46,random_target_e8_l30,0.09399422163698365,0.0
V1,47,random_target_e8_l30,0.004863405268923563,0.0005876775226431188
PIT,47,random_target_e8_l30,0.08214493783298747,0.0
V2,47,random_target_e8_l30,0.0011745144991602307,0.4064878901055665
LO2,47,random_target_e8_l30,0.13102527032218791,0.0
LO1,47,random_target_e8_l30,0.06372647164537555,0.0
V3,47,random_target_e8_l30,-0.00013280320507934063,0.9252212842988109
FFC,47,random_target_e8_l30,0.12037633145003725,0.0
LO3,47,random_target_e8_l30,0.09612543814120034,0.0
V1,48,random_target_e8_l30,0.0072698929594949635,2.7756754594477574e-07
PIT,48,random_target_e8_l30,0.08748123913045969,0.0
V2,48,random_target_e8_l30,0.003836451958666593,0.0066994158107112475
LO2,48,random_target_e8_l30,0.13766356664789348,0.0
LO1,48,random_target_e8_l30,0.06613013925260433,0.0
V3,48,random_target_e8_l30,0.0011966975083531495,0.39768223202321384
FFC,48,random_target_e8_l30,0.12675727806266066,0.0
LO3,48,random_target_e8_l30,0.09873643572492409,0.0
V1,49,random_target_e8_l30,0.006814588015019984,1.4626267033250855e-06
PIT,49,random_target_e8_l30,0.08406271644002382,0.0
V2,49,random_target_e8_l30,0.0031029839332423503,0.028304250386109144
LO2,49,random_target_e8_l30,0.1333977588999717,0.0
LO1,49,random_target_e8_l30,0.06648401663635191,0.0
V3,49,random_target_e8_l30,0.0015674312108122745,0.2679547500361955
FFC,49,random_target_e8_l30,0.12319839163872305,0.0
LO3,49,random_target_e8_l30,0.09842050249849478,0.0
V1,50,random_target_e8_l30,0.007202160919139199,3.576801805534586e-07
PIT,50,random_target_e8_l30,0.08982331267091773,0.0
V2,50,random_target_e8_l30,0.004439253013716476,0.0017041642706016374
LO2,50,random_target_e8_l30,0.1394201479687085,0.0
LO1,50,random_target_e8_l30,0.06891381214311652,0.0
V3,50,random_target_e8_l30,0.00219534150553627,0.12076694475189367
FFC,50,random_target_e8_l30,0.12975932125964698,0.0
LO3,50,random_target_e8_l30,0.10101980640408777,0.0
V1,51,random_target_e8_l30,0.0064536598048940425,5.08668529278934e-06
PIT,51,random_target_e8_l30,0.08607155235365577,0.0
V2,51,random_target_e8_l30,0.0034940612882088163,0.013532465658077362
LO2,51,random_target_e8_l30,0.13462970647972725,0.0
LO1,51,random_target_e8_l30,0.06725063768602851,0.0
V3,51,random_target_e8_l30,0.0018113734041248532,0.20047772908033862
FFC,51,random_target_e8_l30,0.12423605725946366,0.0
LO3,51,random_target_e8_l30,0.09803790294676099,0.0
V1,52,random_target_e8_l30,0.008033389951792227,1.3651709657197323e-08
PIT,52,random_target_e8_l30,0.09056027614581144,0.0
V2,52,random_target_e8_l30,0.00511606319142312,0.0002994118557889521
LO2,52,random_target_e8_l30,0.14058159693707964,0.0
LO1,52,random_target_e8_l30,0.06989010473042388,0.0
V3,52,random_target_e8_l30,0.00268188523647149,0.05803552682290077
FFC,52,random_target_e8_l30,0.13054200124541068,0.0
LO3,52,random_target_e8_l30,0.10191185553864074,0.0
