epoch,roi,rho,p_value
34,PIT,0.10630762491732525,0.0
34,V2,0.011085913992024691,4.680014572200772e-15
34,VMV1,0.008626853652961104,1.0797343124091376e-09
34,LO2,0.16206610776451985,0.0
34,V4,0.01666357100820488,5.079009407221916e-32
34,V8,0.01116607037806668,2.976641952634525e-15
34,VVC,0.019313796301142647,1.982403671697974e-42
34,V1,0.013939687604888291,6.694509464437834e-23
34,LO1,0.07486360711337693,0.0
34,VMV2,0.018891569190066806,1.1402697036636162e-40
34,VMV3,-0.0028403516642401165,0.044704271544881255
35,V3,0.0065701885379807045,3.424898660524763e-06
35,FFC,0.15255530836225667,0.0
35,LO3,0.11382568363586497,0.0
35,PIT,0.10914062930505228,0.0
35,V2,0.010631997723272826,5.717632052065767e-14
35,VMV1,0.007705768855258778,5.147360088448544e-08
35,LO2,0.16700530399496907,0.0
35,V4,0.015094910305436523,1.422147346622359e-26
35,V8,0.009811551607166619,4.076764339441765e-12
35,VVC,0.014745717670392821,1.9651733251677721e-25
35,V1,0.013835171646683436,1.3926662951441483e-22
35,LO1,0.07593544586715506,0.0
35,VMV2,0.016141579312962513,3.7779158405283194e-30
35,VMV3,-0.007248487164036581,3.007992649387942e-07
36,V3,0.007797333505834757,3.570848536242832e-08
36,FFC,0.14439315894104593,0.0
36,LO3,0.10997349574076935,0.0
36,PIT,0.10214302449562772,0.0
36,V2,0.010852582441860796,1.7159001936208825e-14
36,VMV1,0.010151600349017305,7.239057186073909e-13
36,LO2,0.15729985871857552,0.0
36,V4,0.0177332126257622,4.867177664427124e-36
36,V8,0.011356225338669914,1.0046735192094982e-15
36,VVC,0.021298475121800095,3.2285072698431256e-51
36,V1,0.014242023689141913,7.80260103332028e-24
36,LO1,0.07418932410016853,0.0
36,VMV2,0.023040456707952784,1.2401094985253428e-59
36,VMV3,0.0018302453352551258,0.19582799391518127
37,V3,0.005922256328515729,2.8441447223499354e-05
37,FFC,0.14846892789833385,0.0
37,LO3,0.11178393735110212,0.0
37,PIT,0.10607681404860624,0.0
37,V2,0.009238190716678847,6.610281414175448e-11
37,VMV1,0.008875350711956628,3.546355057567676e-10
37,LO2,0.16231261192551658,0.0
37,V4,0.015540582483541052,4.563078682444525e-28
37,V8,0.010094708067986574,9.704748221147225e-13
37,VVC,0.017241297410058597,3.681199352608619e-34
37,V1,0.011893965982042311,4.2288089200218885e-17
37,LO1,0.07494309568600609,0.0
37,VMV2,0.019324688946546258,1.783539221073306e-42
37,VMV3,-0.0037415355793766134,0.008184926761659361
38,V3,0.007084416495683664,5.528955142670892e-07
38,FFC,0.15047469932841195,0.0
38,LO3,0.11308366516619538,0.0
38,PIT,0.10753370479161742,0.0
38,V2,0.010524561310168582,1.0187034188409701e-13
38,VMV1,0.009086937822233248,1.3419673374256454e-10
38,LO2,0.1638118700853521,0.0
38,V4,0.016998908600599917,2.9683612099835343e-33
38,V8,0.011674296852660014,1.569346828639589e-16
38,VVC,0.019397325007632273,8.800082485863892e-43
38,V1,0.01316597722907229,1.3339381634789265e-20
38,LO1,0.07654404626080226,0.0
38,VMV2,0.019472665797773955,4.217570768837318e-43
38,VMV3,-0.0027403185162677545,0.052778661906763766
39,V3,0.007197243772052893,3.642941400062136e-07
39,FFC,0.14955769404956873,0.0
39,LO3,0.11220353408089574,0.0
39,PIT,0.10683736452594128,0.0
39,V2,0.010682926184031058,4.3396294012368564e-14
39,VMV1,0.009115570838171176,1.174624932784835e-10
39,LO2,0.1624711380247651,0.0
39,V4,0.017117127135207372,1.0763805371889195e-33
39,V8,0.01183612320719705,5.986596294954424e-17
