roi,epoch,training_run,rho,p_value
FFC,39,7,0.1355130357430947,0.0
FFC,40,7,0.13408767782884137,0.0
FFC,41,7,0.13603668124437934,0.0
FFC,42,7,0.13509684985519657,0.0
FFC,43,7,0.13663168842317094,0.0
FFC,44,7,0.13939879455200893,0.0
FFC,45,7,0.1340548705913508,0.0
FFC,46,7,0.13485197675711444,0.0
FFC,47,7,0.13536389438591068,0.0
FFC,48,7,0.1369069725601928,0.0
FFC,49,7,0.1346643152182259,0.0
FFC,50,7,0.136418999914129,0.0
FFC,51,7,0.13547591806850162,0.0
FFC,52,7,0.13879433499518526,0.0
FFC,53,7,0.13390510000343814,0.0
FFC,54,7,0.13735567930539896,0.0
FFC,55,7,0.13833483459807921,0.0
FFC,56,7,0.13384608182338922,0.0
FFC,57,7,0.1372151034374321,0.0
FFC,58,7,0.13551250840720466,0.0
FFC,59,7,0.13767731383282192,0.0
FFC,60,7,0.1378777909619138,0.0
FFC,61,7,0.13629424463819398,0.0
FFC,62,7,0.13708365811021575,0.0
FFC,63,7,0.1367572644717233,0.0
FFC,64,7,0.13374064127044752,0.0
FFC,65,7,0.13652330316906908,0.0
FFC,66,7,0.13809351763353425,0.0
FFC,67,7,0.1350490300710495,0.0
FFC,68,7,0.13514382257323848,0.0
FFC,69,7,0.13696308720792394,0.0
FFC,70,7,0.14014635007185156,0.0
FFC,71,7,0.1358702136465715,0.0
FFC,72,7,0.13654254995834242,0.0
FFC,73,7,0.13802879285097738,0.0
FFC,74,7,0.1368250991090422,0.0
FFC,75,7,0.13713689967187745,0.0
FFC,76,7,0.1370968019007035,0.0
FFC,77,7,0.13827529619321904,0.0
FFC,78,7,0.1369067708678711,0.0
FFC,79,7,0.1395050567444838,0.0
FFC,80,7,0.13743197422636902,0.0
FFC,81,7,0.13759183424081448,0.0
FFC,82,7,0.13950656354924632,0.0
FFC,83,7,0.1380625954580116,0.0
FFC,84,7,0.13661405227303056,0.0
FFC,85,7,0.13649892016281648,0.0
FFC,86,7,0.13572645591610866,0.0
FFC,87,7,0.1369622096948793,0.0
FFC,88,7,0.13560030051951502,0.0
FFC,89,7,0.13668211228570315,0.0
FFC,90,7,0.13627003303634974,0.0
FFC,91,7,0.13700012085125404,0.0
FFC,92,7,0.13912971157492987,0.0
FFC,8,8,0.09358463600392297,0.0
FFC,9,8,0.07813569100218982,0.0
FFC,10,8,0.0684743824724722,0.0
FFC,11,8,0.0746082651408675,0.0
FFC,12,8,0.08293643857798923,0.0
FFC,13,8,0.09521832199185908,0.0
FFC,14,8,0.10236589598703132,0.0
FFC,15,8,0.1103315790018572,0.0
FFC,16,8,0.11471410447216403,0.0
FFC,17,8,0.11659279143001554,0.0
FFC,18,8,0.11880881131400149,0.0
FFC,19,8,0.12008105772631525,0.0
FFC,20,8,0.12126744529343052,0.0
FFC,21,8,0.12219032709794032,0.0
FFC,22,8,0.12291426255441153,0.0
FFC,23,8,0.1260655105201144,0.0
FFC,24,8,0.12483127782500969,0.0
FFC,25,8,0.1269714586182996,0.0
FFC,26,8,0.1287797375327888,0.0
FFC,27,8,0.1252947357482085,0.0
FFC,28,8,0.12783991431871855,0.0
FFC,29,8,0.1310066555468879,0.0
FFC,30,8,0.13138199805662526,0.0
FFC,31,8,0.12897744536285916,0.0
FFC,32,8,0.12850234360228757,0.0
FFC,33,8,0.13036026795922592,0.0
FFC,34,8,0.133526417002655,0.0
FFC,35,8,0.13239841828292234,0.0
FFC,36,8,0.13184971746924196,0.0
FFC,37,8,0.1352455866612949,0.0
FFC,38,8,0.13631973956388455,0.0
FFC,39,8,0.1356919308900877,0.0
FFC,40,8,0.13430243131554162,0.0
FFC,41,8,0.1362943618657542,0.0
FFC,42,8,0.13533701513421464,0.0
FFC,43,8,0.13685267953545355,0.0
FFC,44,8,0.13961129268265796,0.0
FFC,45,8,0.13429604904497278,0.0
